Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-05-08,Devon Schmitt,Texas,Austin,2024-05
B-26456,5954,2618,11,Furniture,Tables,COD,2024-03-30,Robert Mosley,Ohio,Cincinnati,2024-03
B-25435,3518,1051,3,Furniture,Bookcases,UPI,2020-09-10,Paul Scott,California,San Francisco,2020-09
B-25435,4157,1874,8,Electronics,Laptops,EMI,2020-09-10,Paul Scott,California,San Francisco,2020-09
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2020-07-12,Kristin Alvarez,Illinois,Springfield,2020-07
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2022-12-08,Kevin Jackson,New York,Buffalo,2022-12
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2023-02-17,Jason Brown,Illinois,Chicago,2023-02
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2021-07-21,Jamie Santos,California,Los Angeles,2021-07
B-26279,3194,534,4,Office Supplies,Binders,UPI,2020-07-12,Kristin Alvarez,Illinois,Springfield,2020-07
B-26279,3194,534,4,Office Supplies,Binders,UPI,2022-12-08,Kevin Jackson,New York,Buffalo,2022-12
B-26279,3194,534,4,Office Supplies,Binders,UPI,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03
B-26279,3194,534,4,Office Supplies,Binders,UPI,2023-02-17,Jason Brown,Illinois,Chicago,2023-02
B-26279,3194,534,4,Office Supplies,Binders,UPI,2021-07-21,Jamie Santos,California,Los Angeles,2021-07
B-25770,8548,2305,1,Office Supplies,Binders,COD,2022-10-30,James Taylor,Florida,Tampa,2022-10
B-25715,6089,139,19,Furniture,Tables,Debit Card,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,6089,139,19,Furniture,Tables,Debit Card,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,6089,139,19,Furniture,Tables,Debit Card,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04
B-25715,2586,800,16,Furniture,Tables,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,2586,800,16,Furniture,Tables,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,2586,800,16,Furniture,Tables,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2021-10-29,Johnny Hill,California,San Diego,2021-10
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2024-12-29,Nicholas Tucker,Florida,Miami,2024-12
B-25902,7493,96,3,Electronics,Electronic Games,UPI,2020-08-11,Theresa Cline,Ohio,Cleveland,2020-08
B-26321,2062,848,6,Office Supplies,Markers,Credit Card,2024-03-04,Christine Wheeler,Florida,Tampa,2024-03
B-25612,7163,1536,1,Electronics,Phones,EMI,2023-10-17,Carlos Wells,California,San Diego,2023-10
B-25605,4026,163,6,Electronics,Phones,COD,2023-07-28,Randall Bell,New York,New York City,2023-07
B-25810,1894,275,5,Furniture,Chairs,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,2021-11
B-25810,7144,192,13,Electronics,Electronic Games,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,2021-11
B-25935,3482,1554,15,Electronics,Laptops,Debit Card,2020-09-09,Amanda Kim,Ohio,Columbus,2020-09
B-26245,4172,235,5,Office Supplies,Paper,EMI,2021-06-02,Megan Morgan,Ohio,Cleveland,2021-06
B-26245,4172,235,5,Office Supplies,Paper,EMI,2022-08-22,Vincent Kramer,Florida,Orlando,2022-08
B-26245,4172,235,5,Office Supplies,Paper,EMI,2024-04-16,Raymond Bean,Illinois,Springfield,2024-04
B-25346,6265,155,8,Furniture,Sofas,COD,2022-08-23,Reginald Hebert,Ohio,Cincinnati,2022-08
B-25346,6265,155,8,Furniture,Sofas,COD,2021-03-12,Jeremy Vazquez,Ohio,Cleveland,2021-03
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2024-06-26,Michael Stewart,Illinois,Peoria,2024-06
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2023-12-08,Kevin Johnson,Florida,Tampa,2023-12
B-25471,1146,188,9,Furniture,Chairs,Debit Card,2024-11-27,Tara Hughes,Florida,Tampa,2024-11
B-25398,9215,767,13,Electronics,Printers,COD,2022-01-10,Sandra Perkins,Florida,Tampa,2022-01
B-25398,9215,767,13,Electronics,Printers,COD,2021-11-01,Heather Bell,California,San Francisco,2021-11
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2023-10-28,Nancy Boyd,Ohio,Cincinnati,2023-10
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2025-03-01,Raymond Reyes,California,San Diego,2025-03
B-25999,2740,558,8,Office Supplies,Pens,UPI,2023-10-28,Nancy Boyd,Ohio,Cincinnati,2023-10
B-25999,2740,558,8,Office Supplies,Pens,UPI,2025-03-01,Raymond Reyes,California,San Diego,2025-03
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-08-01,Cassandra Jordan,Illinois,Peoria,2024-08
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2023-06-07,Evelyn Harris,New York,Buffalo,2023-06
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-10-21,Shannon Maynard,Florida,Orlando,2024-10
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2021-01-04,Marie James,New York,Buffalo,2021-01
B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-04-19,Maria Carroll,Ohio,Cleveland,2022-04
B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-08-11,Jessica Sloan,Texas,Austin,2022-08
B-25401,6017,2230,13,Electronics,Printers,Debit Card,2023-08-04,Scott Craig,Illinois,Peoria,2023-08
B-25707,4904,469,2,Office Supplies,Pens,Debit Card,2020-04-25,Kaitlin Brown,Texas,Dallas,2020-04
B-25707,3080,737,6,Office Supplies,Binders,UPI,2020-04-25,Kaitlin Brown,Texas,Dallas,2020-04
B-26225,1992,355,2,Electronics,Phones,COD,2024-12-14,William Beck,Florida,Tampa,2024-12
B-25662,5346,1246,17,Furniture,Sofas,EMI,2022-07-25,Eric Mason,Florida,Orlando,2022-07
B-25662,5346,1246,17,Furniture,Sofas,EMI,2022-05-07,Lisa Lowe,Florida,Miami,2022-05
B-26752,8422,893,18,Electronics,Printers,Debit Card,2022-08-11,Roy Miller,California,San Francisco,2022-08
B-26752,8422,893,18,Electronics,Printers,Debit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,2022-08
B-26752,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-11,Roy Miller,California,San Francisco,2022-08
B-26752,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,2022-08
B-25640,670,85,9,Office Supplies,Pens,EMI,2023-08-21,Claire Cole,Texas,Houston,2023-08
B-25030,4057,1012,6,Electronics,Laptops,Credit Card,2022-09-12,Eric Nunez,California,San Diego,2022-09
B-25504,8178,2462,10,Office Supplies,Pens,UPI,2023-08-20,David Bell,California,Los Angeles,2023-08
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2020-12-27,Patrick Hensley MD,Ohio,Cincinnati,2020-12
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2023-09-04,John Cox,Illinois,Peoria,2023-09
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2022-01-08,Michelle Sullivan,Illinois,Chicago,2022-01
B-25193,8974,4441,16,Electronics,Printers,EMI,2023-06-05,Angela Todd,New York,New York City,2023-06
B-25106,9090,3098,16,Electronics,Phones,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,2021-04
B-25106,9090,3098,16,Electronics,Phones,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05
B-25106,851,356,11,Electronics,Electronic Games,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,2021-04
B-25106,851,356,11,Electronics,Electronic Games,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05
B-26835,5427,728,3,Electronics,Phones,UPI,2023-03-09,Keith Smith,Florida,Miami,2023-03
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,2022-07-28,Danielle Mitchell,Illinois,Peoria,2022-07
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,2021-06-17,Jesus Hernandez,California,Los Angeles,2021-06
B-26661,2386,999,3,Office Supplies,Pens,COD,2024-02-13,Jason Norman,Florida,Miami,2024-02
B-26317,2284,149,20,Office Supplies,Pens,Debit Card,2021-08-06,Laura Poole,New York,Rochester,2021-08
B-26839,6034,608,8,Electronics,Phones,EMI,2022-05-01,Sarah Wagner,Texas,Houston,2022-05
B-26839,8956,3359,13,Furniture,Bookcases,Credit Card,2022-05-01,Sarah Wagner,Texas,Houston,2022-05
B-25735,7122,1982,7,Office Supplies,Markers,EMI,2024-03-11,Bryan Baird,Illinois,Peoria,2024-03
B-25387,9775,4507,5,Office Supplies,Markers,UPI,2020-07-06,Amy Thompson,Ohio,Cincinnati,2020-07
B-25192,3309,177,13,Furniture,Bookcases,EMI,2020-12-17,Ashley Wright,Ohio,Cleveland,2020-12
B-26844,4163,897,14,Electronics,Electronic Games,COD,2022-08-30,Michelle Lynch,Illinois,Springfield,2022-08
B-26844,4163,897,14,Electronics,Electronic Games,COD,2025-02-27,Ryan Hale,Ohio,Cleveland,2025-02
B-26844,4163,897,14,Electronics,Electronic Games,COD,2021-06-05,Marie Jefferson,Florida,Orlando,2021-06
B-25236,5518,867,7,Furniture,Sofas,UPI,2022-12-22,Vanessa Smith,Texas,Houston,2022-12
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-01-25,Ryan Foster,Ohio,Columbus,2025-01
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-02-14,David Lara,California,San Diego,2025-02
B-26765,762,92,11,Electronics,Printers,COD,2023-01-06,Jonathan Young,Illinois,Springfield,2023-01
B-26817,3316,126,6,Electronics,Laptops,COD,2020-10-11,Debra Townsend,Ohio,Cincinnati,2020-10
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2023-05-24,John Thomas,California,San Francisco,2023-05
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-12,Bryan Anderson,California,Los Angeles,2024-03
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-17,Sarah Miller,New York,New York City,2024-03
B-25681,3854,245,19,Electronics,Laptops,COD,2022-05-17,Robert Hill,Ohio,Columbus,2022-05
B-25382,7019,2677,15,Office Supplies,Markers,UPI,2020-12-21,Joshua Rojas,Florida,Miami,2020-12
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2021-08-24,Angelica Lewis,New York,New York City,2021-08
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2022-10-22,Jessica Russell,Texas,Dallas,2022-10
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2024-02-21,Mary Johnson,New York,Rochester,2024-02
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2022-10-31,Joseph Knight,Illinois,Peoria,2022-10
B-25780,5335,322,15,Electronics,Electronic Games,COD,2022-05-15,Jessica Greene,New York,New York City,2022-05
B-25964,1454,80,20,Electronics,Electronic Games,Credit Card,2022-07-22,Vincent Perez,New York,Rochester,2022-07
B-26767,6724,1539,19,Furniture,Bookcases,COD,2021-12-13,Dennis Rivera,California,San Francisco,2021-12
B-26767,6724,1539,19,Furniture,Bookcases,COD,2021-06-03,Nancy Keller,Texas,Dallas,2021-06
B-25501,9874,3895,4,Office Supplies,Binders,EMI,2025-02-24,Michelle Anderson,Ohio,Cleveland,2025-02
B-26029,4918,1485,7,Electronics,Phones,UPI,2023-02-02,Anthony May,Florida,Tampa,2023-02
B-25292,3189,1180,19,Office Supplies,Paper,Credit Card,2021-12-31,Michelle Guerra,New York,New York City,2021-12
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2024-06-15,Meghan Ballard,New York,New York City,2024-06
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2022-06-05,Brian Wheeler,New York,Buffalo,2022-06
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2020-05-11,William Rosario,Texas,Dallas,2020-05
B-25444,7626,229,5,Office Supplies,Pens,EMI,2024-02-11,Jessica Hunt,Illinois,Springfield,2024-02
B-25444,7626,229,5,Office Supplies,Pens,EMI,2020-11-25,Tony Chavez,Ohio,Columbus,2020-11
B-26796,6669,3063,19,Electronics,Printers,UPI,2023-08-12,Mary Crawford,Ohio,Cincinnati,2023-08
B-25537,6123,1686,3,Office Supplies,Markers,Credit Card,2022-05-06,Roger Morrison,Ohio,Cincinnati,2022-05
B-26083,3265,1390,16,Office Supplies,Paper,Credit Card,2024-01-17,Bethany Harrison,California,Los Angeles,2024-01
B-25298,8104,1039,6,Office Supplies,Markers,COD,2021-11-24,Lisa Mcintyre,Florida,Orlando,2021-11
B-25298,8104,1039,6,Office Supplies,Markers,COD,2021-10-06,Carolyn Gonzalez,Florida,Miami,2021-10
B-25298,8104,1039,6,Office Supplies,Markers,COD,2025-01-27,Christina Oconnell,California,San Francisco,2025-01
B-26734,847,355,17,Furniture,Tables,COD,2022-05-23,James Garcia,New York,Buffalo,2022-05
B-26734,847,355,17,Furniture,Tables,COD,2023-11-28,Emily Frederick,Texas,Austin,2023-11
B-26734,847,355,17,Furniture,Tables,COD,2023-01-18,Shawn Wise,California,San Francisco,2023-01
B-25483,3129,55,9,Furniture,Bookcases,Debit Card,2021-09-06,Carrie Alvarez,Illinois,Peoria,2021-09
B-25483,7821,3821,13,Electronics,Laptops,EMI,2021-09-06,Carrie Alvarez,Illinois,Peoria,2021-09
B-26041,9498,256,12,Electronics,Phones,COD,2021-02-22,Matthew James,Illinois,Peoria,2021-02
B-26041,9498,256,12,Electronics,Phones,COD,2021-10-06,Jerry Alvarado,New York,New York City,2021-10
B-26750,5461,1214,7,Furniture,Sofas,Credit Card,2020-06-07,Paul Zimmerman,New York,Rochester,2020-06
B-26138,3084,611,19,Furniture,Bookcases,UPI,2024-05-21,Carl Ryan,Texas,Dallas,2024-05
B-26929,6087,3043,1,Furniture,Sofas,COD,2020-08-05,Kelly Roberts,New York,Buffalo,2020-08
B-25359,611,300,3,Furniture,Bookcases,Credit Card,2020-10-15,Jack Woods,Illinois,Peoria,2020-10
B-25738,9909,2999,18,Office Supplies,Markers,COD,2021-05-15,Albert Alexander Jr.,Ohio,Cleveland,2021-05
B-25738,9909,2999,18,Office Supplies,Markers,COD,2022-01-13,Teresa Perez,Texas,Austin,2022-01
B-25931,6485,3178,18,Furniture,Sofas,UPI,2023-07-18,Amanda Williams,Ohio,Columbus,2023-07
B-25706,7259,1969,10,Electronics,Laptops,Credit Card,2022-12-08,Kristen Lawson,Illinois,Springfield,2022-12
B-25352,3333,700,18,Electronics,Printers,COD,2023-04-17,Jacob Stewart,Florida,Miami,2023-04
B-26909,7786,1202,4,Furniture,Sofas,EMI,2020-06-23,Daniel Brooks,Illinois,Peoria,2020-06
B-26296,7644,2428,6,Electronics,Phones,Debit Card,2022-01-20,Aaron Dunn,Illinois,Springfield,2022-01
B-26112,1476,247,5,Furniture,Bookcases,COD,2023-11-18,Jacob Martinez,California,Los Angeles,2023-11
B-26112,1476,247,5,Furniture,Bookcases,COD,2022-01-19,Raymond Burgess,California,San Diego,2022-01
B-26790,3445,1405,16,Furniture,Sofas,EMI,2020-09-21,Jennifer Cooke,California,San Francisco,2020-09
B-26790,9837,384,1,Electronics,Laptops,UPI,2020-09-21,Jennifer Cooke,California,San Francisco,2020-09
B-25986,1314,457,8,Furniture,Sofas,EMI,2021-06-11,Tyrone White,California,San Diego,2021-06
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2024-08-07,Charles Williams,Texas,Dallas,2024-08
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2022-07-26,Amy Page,Ohio,Columbus,2022-07
B-26872,992,177,6,Electronics,Phones,UPI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01
B-26872,4699,625,18,Office Supplies,Markers,EMI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01
B-25870,5557,2114,17,Electronics,Laptops,EMI,2021-05-28,Angela Roberts,Ohio,Cleveland,2021-05
B-25991,3436,933,3,Electronics,Electronic Games,Credit Card,2021-06-13,Kyle Hernandez,Texas,Dallas,2021-06
B-25198,9840,3870,11,Electronics,Printers,Debit Card,2023-04-25,Cynthia Ferguson,Texas,Austin,2023-04
B-25189,7620,125,4,Office Supplies,Paper,EMI,2021-07-05,Brandi Garcia,California,San Francisco,2021-07
B-25189,7620,125,4,Office Supplies,Paper,EMI,2024-10-12,Matthew Blake,California,San Francisco,2024-10
B-26563,4314,1591,5,Furniture,Tables,Debit Card,2021-10-04,Lauren Howell,New York,Buffalo,2021-10
B-25548,8851,999,12,Electronics,Laptops,UPI,2024-02-07,Joseph Wilson,Ohio,Cincinnati,2024-02
B-25965,544,272,2,Electronics,Laptops,Debit Card,2021-03-05,Tanner Vance,Texas,Houston,2021-03
B-25965,544,272,2,Electronics,Laptops,Debit Card,2023-06-25,Michael Nash,New York,Buffalo,2023-06
B-26545,537,142,20,Office Supplies,Markers,EMI,2021-08-02,Brent Thomas,Illinois,Peoria,2021-08
B-26603,5944,2661,7,Electronics,Laptops,EMI,2022-03-17,Harold Mitchell,Texas,Austin,2022-03
B-26393,2258,135,18,Electronics,Printers,Credit Card,2024-02-07,Ashley Palmer,Florida,Miami,2024-02
B-26393,2258,135,18,Electronics,Printers,Credit Card,2022-08-19,Stephen Hogan,California,San Diego,2022-08
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,2024-09-19,George Ashley,Texas,Houston,2024-09
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,2020-04-05,Sara Bailey,Ohio,Cincinnati,2020-04
B-25945,9952,3301,15,Electronics,Electronic Games,Debit Card,2023-03-10,Tanya Thomas MD,Texas,Dallas,2023-03
B-26565,9873,4585,7,Office Supplies,Paper,Credit Card,2020-08-10,Maria Galvan,Ohio,Columbus,2020-08
B-25684,3560,1335,15,Electronics,Electronic Games,COD,2020-04-29,Duane Kelly,New York,New York City,2020-04
B-25684,3560,1335,15,Electronics,Electronic Games,COD,2023-03-16,Frank Reynolds,Illinois,Springfield,2023-03
B-26612,6528,76,9,Electronics,Phones,Debit Card,2020-05-04,Aaron Kim,New York,Buffalo,2020-05
B-26612,8930,3374,12,Furniture,Sofas,Debit Card,2020-05-04,Aaron Kim,New York,Buffalo,2020-05
B-25839,4521,1778,9,Office Supplies,Paper,Debit Card,2024-10-15,David Allen,Florida,Tampa,2024-10
B-25898,7091,2317,10,Furniture,Sofas,Credit Card,2022-06-09,Monica Lee,California,San Diego,2022-06
B-26120,2101,287,8,Office Supplies,Pens,COD,2020-07-04,Kimberly Fuller,Ohio,Cleveland,2020-07
B-26120,2101,287,8,Office Supplies,Pens,COD,2023-04-09,Erica Scott,Illinois,Chicago,2023-04
B-26426,8644,1968,9,Office Supplies,Paper,Debit Card,2023-11-24,Melissa Mitchell,Illinois,Chicago,2023-11
B-26309,6672,3319,4,Furniture,Tables,UPI,2023-11-29,Joshua Murray,Texas,Dallas,2023-11
B-26309,6672,3319,4,Furniture,Tables,UPI,2024-05-20,John Jones,California,San Diego,2024-05
B-26789,4699,103,12,Office Supplies,Binders,UPI,2024-05-21,Cheryl Johnson,Ohio,Cincinnati,2024-05
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,2021-12-07,Lisa Farmer,Texas,Houston,2021-12
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,2025-01-06,Christopher Walker,Ohio,Cincinnati,2025-01
B-26257,5460,2088,14,Furniture,Tables,Debit Card,2022-07-13,Elizabeth Coffey,New York,Buffalo,2022-07
B-26257,5460,2088,14,Furniture,Tables,Debit Card,2020-04-19,Joseph Clark,Ohio,Cincinnati,2020-04
B-25603,9272,1771,19,Office Supplies,Markers,UPI,2024-11-14,Jamie Brewer,Illinois,Springfield,2024-11
B-25603,9272,1771,19,Office Supplies,Markers,UPI,2020-04-18,Lauren Boyer,Texas,Dallas,2020-04
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,2023-10-18,Howard Esparza,Texas,Houston,2023-10
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,2021-03-21,James Hickman,Ohio,Cleveland,2021-03
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2024-09-13,Jennifer Hernandez,Ohio,Cleveland,2024-09
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2023-05-04,Shannon Warren,New York,New York City,2023-05
B-25889,7992,893,12,Electronics,Laptops,Credit Card,2023-05-31,Ashley Aguilar,Illinois,Chicago,2023-05
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,2024-06-15,Daniel Price,New York,New York City,2024-06
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,2021-04-03,James Perez,Florida,Orlando,2021-04
B-26168,8848,2090,9,Office Supplies,Pens,Debit Card,2025-01-14,Jerry Smith,California,San Diego,2025-01
B-25436,8044,3634,3,Office Supplies,Markers,COD,2020-12-24,Andre Fernandez,Florida,Orlando,2020-12
B-25436,8044,3634,3,Office Supplies,Markers,COD,2022-10-07,Anthony West,California,San Diego,2022-10
B-25794,7417,1334,16,Furniture,Bookcases,COD,2021-10-05,Amber Flowers,Florida,Tampa,2021-10
B-26495,3451,658,3,Office Supplies,Markers,UPI,2024-12-28,Patricia Davis,Illinois,Chicago,2024-12
B-25815,8531,2555,4,Electronics,Laptops,EMI,2022-05-14,Jasmine Gibbs,Texas,Austin,2022-05
B-25022,6646,848,15,Furniture,Sofas,Debit Card,2023-08-19,Nicole Dudley,New York,New York City,2023-08
B-25022,6646,848,15,Furniture,Sofas,Debit Card,2023-07-14,Lori Colon,New York,Buffalo,2023-07
B-26928,2553,907,6,Electronics,Laptops,Credit Card,2023-06-22,William Carr,Texas,Dallas,2023-06
B-25905,8490,3485,3,Electronics,Phones,Credit Card,2023-03-21,Jeffrey Dixon,New York,New York City,2023-03
B-26739,2689,1330,3,Furniture,Tables,UPI,2020-12-13,Robert Sexton,California,Los Angeles,2020-12
B-26739,2689,1330,3,Furniture,Tables,UPI,2024-05-29,Brooke Gonzalez,Florida,Miami,2024-05
B-25697,815,54,14,Furniture,Tables,Debit Card,2021-05-25,Victoria Bryant MD,California,San Francisco,2021-05
B-25234,5024,379,2,Office Supplies,Paper,UPI,2024-04-02,Nancy Kennedy,Texas,Dallas,2024-04
B-25234,5024,379,2,Office Supplies,Paper,UPI,2022-12-03,Andrew Barry,Illinois,Peoria,2022-12
B-25665,8962,2444,18,Electronics,Electronic Games,Debit Card,2021-07-12,Carlos Wheeler,Ohio,Cleveland,2021-07
B-25665,8962,2444,18,Electronics,Electronic Games,Debit Card,2020-03-22,Isabella Roach,Illinois,Peoria,2020-03
B-25028,1961,59,12,Office Supplies,Binders,UPI,2020-08-09,Samantha Williams,Florida,Orlando,2020-08
B-26659,526,83,4,Furniture,Sofas,Credit Card,2022-02-18,Samuel Little MD,Illinois,Chicago,2022-02
B-25966,6093,3042,9,Furniture,Bookcases,Debit Card,2021-06-14,Paul Taylor,California,San Francisco,2021-06
B-25966,6093,3042,9,Furniture,Bookcases,Debit Card,2021-03-01,Susan Baker,California,San Diego,2021-03
B-25350,7699,246,5,Electronics,Electronic Games,Debit Card,2023-09-23,Mark Fry,Texas,Austin,2023-09
B-26370,8825,3594,15,Furniture,Tables,Debit Card,2024-07-31,Megan Mclean,New York,New York City,2024-07
B-26298,2082,642,8,Electronics,Phones,EMI,2020-06-02,Caitlin Hunt,New York,Rochester,2020-06
B-26298,2082,642,8,Electronics,Phones,EMI,2022-12-15,Jenna Holland,Texas,Austin,2022-12
B-26298,2082,642,8,Electronics,Phones,EMI,2020-08-07,Stephanie Oconnell,New York,Buffalo,2020-08
B-25068,914,163,13,Office Supplies,Markers,UPI,2024-10-26,Andrea Hill,Illinois,Chicago,2024-10
